frame,tipo,confianza,x1,y1,x2,y2
1650,bus,0.835,352,49,413,91
1650,auto,0.763,150,166,229,225
1650,auto,0.667,0,194,99,273
1650,auto,0.657,0,237,141,332
1650,auto,0.614,159,115,228,159
1650,camion,0.596,201,63,263,127
1650,auto,0.483,491,109,557,144
1650,bus,0.442,224,21,293,59
1650,auto,0.433,362,96,395,127
1655,bus,0.945,258,125,510,356
1655,bus,0.888,224,98,364,224
1655,auto,0.85,68,140,179,199
1655,bus,0.847,352,49,413,91
1655,auto,0.844,119,232,255,324
1655,auto,0.788,149,167,229,226
1655,auto,0.681,0,194,99,275
1655,auto,0.681,0,238,141,332
1655,auto,0.656,159,116,228,160
1655,auto,0.626,501,110,560,146
1655,camion,0.583,201,64,263,128
1655,bus,0.467,226,22,292,59
1660,bus,0.948,257,131,509,356
1660,bus,0.889,223,98,364,224
1660,bus,0.847,350,50,412,93
1660,auto,0.828,68,140,179,199
1660,auto,0.823,119,233,255,325
1660,auto,0.789,149,167,228,226
1660,auto,0.708,0,238,141,333
1660,auto,0.667,0,195,99,275
1660,camion,0.642,200,65,264,131
1660,auto,0.593,159,116,228,161
1660,auto,0.546,505,110,559,146
1660,auto,0.471,376,118,411,152
1660,auto,0.46,274,77,311,110
1660,auto,0.403,362,96,393,128
1665,bus,0.939,256,130,510,356
1665,bus,0.879,223,98,364,224
1665,auto,0.835,67,141,178,200
1665,auto,0.831,118,233,254,325
1665,bus,0.83,350,50,412,94
1665,auto,0.801,149,168,228,226
1665,auto,0.687,0,239,140,333
1665,camion,0.673,200,65,264,130
1665,auto,0.654,0,195,98,275
1665,auto,0.578,273,78,311,110
1665,auto,0.577,158,116,227,161
1665,auto,0.549,508,111,559,146
1665,auto,0.511,394,95,464,129
1665,bus,0.485,518,1,639,94
1665,auto,0.475,375,118,411,152
1665,bus,0.43,223,23,296,60
1670,bus,0.942,256,131,510,356
1670,bus,0.871,223,99,364,224
1670,auto,0.837,118,233,254,325
1670,auto,0.831,67,141,178,200
1670,bus,0.828,350,50,411,96
1670,auto,0.795,148,168,227,226
1670,camion,0.702,201,65,263,131
1670,auto,0.7,0,239,140,333
1670,auto,0.615,0,195,98,275
1670,auto,0.598,158,117,227,160
1670,auto,0.549,273,78,312,110
1670,auto,0.534,393,95,464,129
1670,auto,0.442,375,118,411,152
1670,bus,0.437,222,23,305,59
1675,bus,0.945,256,133,511,356
1675,bus,0.88,223,99,364,225
1675,auto,0.841,118,233,254,325
1675,auto,0.836,67,141,178,200
1675,bus,0.835,350,51,411,95
1675,auto,0.793,149,169,228,227
1675,camion,0.727,201,66,263,130
1675,auto,0.696,0,239,140,333
1675,auto,0.621,159,117,227,160
1675,auto,0.614,0,195,98,276
1675,auto,0.588,393,95,464,129
1675,auto,0.504,273,78,311,110
1675,auto,0.496,375,118,411,152
1675,bus,0.44,516,1,639,98
1680,bus,0.946,257,131,510,356
1680,bus,0.879,224,99,364,224
1680,auto,0.825,118,233,255,325
1680,auto,0.814,67,141,179,200
1680,bus,0.809,350,50,411,96
1680,auto,0.8,148,168,228,226
1680,auto,0.687,0,239,140,333
1680,camion,0.665,201,66,264,130
1680,auto,0.626,0,195,98,276
1680,auto,0.59,158,117,228,160
1680,auto,0.505,273,76,311,110
1680,auto,0.497,393,94,464,130
1680,auto,0.478,375,118,411,153
1685,bus,0.941,257,132,511,356
1685,bus,0.887,224,99,364,223
1685,auto,0.821,119,233,255,324
1685,auto,0.812,149,168,228,226
1685,auto,0.799,68,141,179,200
1685,bus,0.788,349,50,412,94
1685,auto,0.683,0,239,140,332
1685,auto,0.655,0,196,99,275
1685,camion,0.609,201,66,264,129
1685,auto,0.582,375,117,412,153
1685,auto,0.551,158,117,228,160
1685,auto,0.512,395,93,463,128
1685,auto,0.491,274,76,311,110
1685,auto,0.403,114,24,143,41
1690,bus,0.943,257,131,511,356
1690,bus,0.885,224,98,364,223
1690,auto,0.836,119,232,255,324
1690,auto,0.82,68,140,179,199
1690,bus,0.799,351,49,413,93
1690,auto,0.797,149,168,229,227
1690,auto,0.698,0,236,142,332
1690,auto,0.671,0,194,99,275
1690,auto,0.652,159,116,228,159
1690,camion,0.59,201,66,264,129
1690,auto,0.569,376,117,412,152
1690,auto,0.479,393,93,462,130
1695,bus,0.942,257,127,511,356
1695,bus,0.879,223,98,364,223
1695,auto,0.842,69,140,180,199
1695,auto,0.805,119,230,255,318
1695,auto,0.789,150,167,229,225
1695,bus,0.761,352,48,413,92
1695,auto,0.706,0,236,143,333
1695,auto,0.692,158,116,228,159
1695,auto,0.687,0,193,99,273
1695,camion,0.56,201,66,264,128
1695,auto,0.521,395,92,462,128
1695,bus,0.505,224,21,309,57
1695,auto,0.504,275,78,312,108
1695,auto,0.439,487,109,554,145
1695,auto,0.434,376,117,413,152
1695,auto,0.427,228,49,253,67
1700,bus,0.941,258,127,511,356
1700,bus,0.865,221,98,364,223
1700,auto,0.844,69,139,180,199
1700,auto,0.806,119,229,255,317
1700,auto,0.791,150,167,230,225
1700,bus,0.762,351,48,414,91
1700,auto,0.709,0,236,143,332
1700,auto,0.691,0,194,99,272
1700,auto,0.671,489,110,548,147
1700,auto,0.665,159,116,228,159
1700,auto,0.628,395,91,461,129
1700,bus,0.488,224,21,309,57
1700,auto,0.484,228,49,254,66
1700,auto,0.417,274,79,312,108
1705,bus,0.941,258,126,512,355
1705,bus,0.863,217,97,365,222
1705,auto,0.84,70,139,181,198
1705,auto,0.793,119,229,255,317
1705,bus,0.764,349,47,414,91
1705,auto,0.73,151,166,230,224
1705,auto,0.712,0,193,100,271
1705,auto,0.681,0,236,144,331
1705,auto,0.644,396,91,460,128
1705,auto,0.607,497,108,547,147
1705,camion,0.593,203,65,265,127
1705,auto,0.571,160,115,228,157
1705,auto,0.517,228,47,254,66
1705,auto,0.47,275,77,312,108
1705,bus,0.449,224,20,310,55
1705,auto,0.405,363,97,396,127
1710,bus,0.932,259,122,512,355
1710,bus,0.86,215,98,365,222
1710,auto,0.851,70,139,181,198
1710,auto,0.817,119,229,256,316
1710,bus,0.729,351,48,414,90
1710,auto,0.729,151,165,230,224
1710,auto,0.708,0,193,100,271
1710,auto,0.661,0,237,142,332
1710,auto,0.66,485,107,552,149
1710,auto,0.635,396,90,459,127
1710,auto,0.627,161,116,228,157
1710,camion,0.603,203,65,265,128
1710,auto,0.529,77,296,289,358
1710,auto,0.495,228,47,255,66
1710,auto,0.458,275,76,312,108
1710,bus,0.456,224,20,311,54
1715,bus,0.942,259,127,512,355
1715,bus,0.855,214,97,365,222
1715,auto,0.847,70,138,181,197
1715,auto,0.83,120,229,256,316
1715,auto,0.748,152,165,230,224
1715,auto,0.734,484,106,551,148
1715,bus,0.733,351,48,414,91
1715,auto,0.712,0,192,100,269
1715,auto,0.662,0,237,142,330
1715,auto,0.656,396,90,458,126
1715,auto,0.632,162,116,228,157
1715,camion,0.629,203,65,266,128
1715,auto,0.532,77,292,297,358
1715,auto,0.531,227,47,254,66
1715,auto,0.436,275,76,312,107
1715,auto,0.412,0,10,13,29
1720,bus,0.939,259,128,512,355
1720,bus,0.857,214,97,365,222
1720,auto,0.847,70,139,181,197
1720,auto,0.829,120,229,256,316
1720,bus,0.759,350,48,414,91
1720,auto,0.739,152,165,230,224
1720,auto,0.705,0,193,100,269
1720,auto,0.658,0,237,142,329
1720,auto,0.652,397,90,457,126
1720,camion,0.615,203,65,267,129
1720,auto,0.608,163,115,228,157
1720,auto,0.595,227,46,254,66
1720,auto,0.581,484,106,550,147
1720,auto,0.46,275,75,312,107
1720,auto,0.458,77,291,316,358
1720,auto,0.447,360,95,397,126
1725,bus,0.936,259,127,513,355
1725,bus,0.857,214,97,365,222
1725,auto,0.854,70,139,182,197
1725,auto,0.829,120,229,256,316
1725,bus,0.791,352,48,414,91
1725,auto,0.729,152,165,231,224
1725,auto,0.707,0,193,100,269
1725,auto,0.663,0,237,142,328
1725,auto,0.658,398,90,456,126
1725,auto,0.64,77,289,321,357
1725,auto,0.639,163,115,228,157
1725,auto,0.614,484,105,549,144
1725,auto,0.589,227,46,254,66
1725,camion,0.571,203,65,267,129
1725,auto,0.501,275,77,312,107
1725,auto,0.414,360,95,397,126
1730,bus,0.938,259,125,514,356
1730,bus,0.857,214,97,365,222
1730,auto,0.853,70,138,182,197
1730,auto,0.826,120,229,256,316
1730,bus,0.789,352,48,414,91
1730,auto,0.746,152,165,231,224
1730,auto,0.715,485,105,549,144
1730,auto,0.701,0,192,100,269
1730,auto,0.668,1,237,142,328
1730,auto,0.665,163,116,228,157
1730,camion,0.616,203,65,268,129
1730,auto,0.616,227,46,253,66
1730,auto,0.61,75,288,317,357
1730,auto,0.582,398,89,455,125
1730,auto,0.517,275,77,312,107
1735,bus,0.937,259,124,513,356
1735,auto,0.851,70,138,182,197
1735,bus,0.849,213,97,366,222
1735,auto,0.83,120,229,256,316
1735,bus,0.78,352,48,414,91
1735,auto,0.751,152,165,230,224
1735,auto,0.71,485,104,550,144
1735,auto,0.699,0,192,100,269
1735,auto,0.682,163,116,228,157
1735,auto,0.674,0,237,142,328
1735,camion,0.633,203,65,267,129
1735,auto,0.611,76,286,315,357
1735,auto,0.599,398,89,454,125
1735,auto,0.589,228,46,254,66
1735,bus,0.5,226,20,313,53
1735,auto,0.46,275,77,313,107
1740,bus,0.941,259,127,513,356
1740,bus,0.858,214,98,365,223
1740,auto,0.852,70,139,182,197
1740,auto,0.831,120,229,256,316
1740,bus,0.79,352,48,414,91
1740,auto,0.753,152,165,231,224
1740,auto,0.698,0,192,100,269
1740,auto,0.671,1,237,142,328
1740,auto,0.654,162,116,229,157
1740,auto,0.651,485,104,550,144
1740,auto,0.637,75,286,312,357
1740,camion,0.609,203,65,266,128
1740,auto,0.603,228,46,253,66
1740,auto,0.576,399,88,453,124
1740,auto,0.546,276,78,313,107
1745,bus,0.939,259,127,513,356
1745,auto,0.856,70,139,181,198
1745,bus,0.851,213,98,365,223
1745,auto,0.833,120,229,256,316
1745,bus,0.807,352,48,414,91
1745,auto,0.758,486,104,548,146
1745,auto,0.752,152,165,231,224
1745,auto,0.7,0,193,100,269
1745,auto,0.667,1,237,142,329
1745,auto,0.653,163,116,229,157
1745,auto,0.633,74,285,315,357
1745,camion,0.59,203,65,267,128
1745,auto,0.583,399,88,451,124
1745,auto,0.578,228,46,252,66
1745,auto,0.578,276,78,313,107
1750,bus,0.94,259,127,513,356
1750,bus,0.858,213,97,365,223
1750,auto,0.857,70,139,181,198
1750,auto,0.828,120,230,255,316
1750,bus,0.799,352,49,414,92
1750,auto,0.764,486,104,547,146
1750,auto,0.757,152,165,231,224
1750,auto,0.711,0,193,100,269
1750,auto,0.662,163,116,229,157
1750,auto,0.662,0,235,144,329
1750,auto,0.634,75,285,313,357
1750,camion,0.575,204,65,268,128
1750,auto,0.538,400,87,449,124
1750,auto,0.528,228,46,252,66
1750,auto,0.467,276,78,313,108
1755,bus,0.938,258,125,514,357
1755,bus,0.86,214,97,365,223
1755,auto,0.852,71,139,181,198
1755,auto,0.825,120,229,256,316
1755,bus,0.8,352,48,414,91
1755,auto,0.752,152,166,231,224
1755,auto,0.718,0,193,100,270
1755,auto,0.706,486,103,546,146
1755,auto,0.684,163,116,229,157
1755,auto,0.666,0,236,144,331
1755,auto,0.636,75,285,314,357
1755,camion,0.564,204,65,268,128
1755,auto,0.522,402,87,448,122
1755,auto,0.471,228,46,252,66
1755,auto,0.455,276,78,313,108
1760,bus,0.944,259,128,513,356
1760,bus,0.86,215,97,365,224
1760,auto,0.853,71,139,181,198
1760,bus,0.829,352,48,414,91
1760,auto,0.805,120,230,256,316
1760,auto,0.804,483,103,547,147
1760,auto,0.775,152,166,230,224
1760,auto,0.725,0,236,144,331
1760,auto,0.702,0,192,100,270
1760,auto,0.676,76,285,315,356
1760,auto,0.656,160,115,228,157
1760,camion,0.595,204,65,267,127
1760,auto,0.493,406,87,447,120
1760,auto,0.486,228,47,251,66
1760,auto,0.431,275,79,313,108
1760,auto,0.424,362,96,397,127
1760,bus,0.416,227,21,312,55
1765,bus,0.951,259,131,514,357
1765,bus,0.881,219,97,365,224
1765,bus,0.871,353,49,414,92
1765,auto,0.851,70,139,181,198
1765,auto,0.797,120,231,256,317
1765,auto,0.769,0,236,144,328
1765,auto,0.765,151,166,231,225
1765,auto,0.712,406,87,447,121
1765,auto,0.702,477,102,548,146
1765,auto,0.682,0,197,100,271
1765,auto,0.68,75,285,315,357
1765,camion,0.619,204,66,266,127
1765,auto,0.614,159,115,230,159
1765,auto,0.533,362,95,398,127
1765,auto,0.505,377,118,414,154
1765,auto,0.45,276,79,313,108
1770,bus,0.951,259,130,513,357
1770,bus,0.882,220,98,365,224
1770,bus,0.879,353,49,414,93
1770,auto,0.855,70,139,181,198
1770,auto,0.799,119,231,256,317
1770,auto,0.77,151,166,231,225
1770,auto,0.764,0,236,144,329
1770,auto,0.762,475,102,549,145
1770,auto,0.688,0,197,100,272
1770,auto,0.673,76,286,316,357
1770,auto,0.67,159,115,230,159
1770,auto,0.656,407,87,446,121
1770,camion,0.597,203,66,266,128
1770,auto,0.516,363,95,397,128
1770,auto,0.48,377,118,414,154
1775,bus,0.946,259,130,513,357
1775,bus,0.887,221,98,365,224
1775,bus,0.885,353,50,414,93
1775,auto,0.853,70,139,181,198
1775,auto,0.796,119,231,256,317
1775,auto,0.76,0,236,144,330
1775,auto,0.757,151,167,231,225
1775,auto,0.712,471,101,547,143
1775,auto,0.696,160,116,230,159
1775,auto,0.682,0,198,100,273
1775,auto,0.656,78,286,319,357
1775,auto,0.623,411,87,446,120
1775,camion,0.608,203,67,266,127
1775,auto,0.539,363,96,397,128
1775,auto,0.465,377,118,414,154
1780,bus,0.942,259,130,512,357
1780,bus,0.895,221,98,365,224
1780,bus,0.883,353,50,414,93
1780,auto,0.859,70,140,181,199
1780,auto,0.808,120,231,256,318
1780,auto,0.769,151,167,231,225
1780,auto,0.751,0,236,144,330
1780,auto,0.721,462,101,540,141
1780,auto,0.708,160,116,231,159
1780,auto,0.672,0,197,100,273
1780,auto,0.621,79,287,317,357
1780,auto,0.579,412,86,444,118
1780,camion,0.571,204,67,266,127
1780,auto,0.503,362,96,397,128
1780,auto,0.471,377,118,414,153
1780,auto,0.431,277,76,313,108
1785,bus,0.939,259,127,512,357
1785,bus,0.893,221,99,365,224
1785,bus,0.876,353,51,414,93
1785,auto,0.864,70,140,181,199
1785,auto,0.813,120,231,256,317
1785,auto,0.785,151,168,231,225
1785,auto,0.76,0,236,143,330
1785,auto,0.732,160,116,231,160
1785,auto,0.674,0,197,100,273
1785,auto,0.642,455,101,539,140
1785,auto,0.61,79,287,313,357
1785,camion,0.589,204,67,266,128
1785,auto,0.544,277,76,313,109
1785,auto,0.532,412,86,446,117
1785,auto,0.485,362,96,397,128
1785,auto,0.472,377,118,414,153
1790,bus,0.935,259,124,512,356
1790,bus,0.894,221,99,365,224
1790,bus,0.871,353,51,414,93
1790,auto,0.862,70,140,181,199
1790,auto,0.814,119,231,256,318
1790,auto,0.779,151,168,231,225
1790,auto,0.76,0,236,143,330
1790,auto,0.717,160,116,231,160
1790,auto,0.666,0,197,100,274
1790,auto,0.664,460,101,539,141
1790,camion,0.621,204,67,267,128
1790,auto,0.608,79,287,315,357
1790,auto,0.519,377,118,414,153
1790,auto,0.51,278,76,313,109
1790,auto,0.474,362,96,396,128
1795,bus,0.923,258,119,512,357
1795,bus,0.888,220,99,365,224
1795,bus,0.876,353,51,414,93
1795,auto,0.859,70,140,181,199
1795,auto,0.815,119,231,256,318
1795,auto,0.789,151,168,231,225
1795,auto,0.752,0,236,143,331
1795,auto,0.696,160,116,231,160
1795,auto,0.673,466,100,533,138
1795,auto,0.671,0,198,100,273
1795,camion,0.629,204,67,267,128
1795,auto,0.625,79,287,315,357
1795,auto,0.498,278,75,313,109
1795,auto,0.469,377,118,414,153
1795,auto,0.468,412,84,449,116
1795,auto,0.462,362,96,396,128
1800,bus,0.933,258,126,511,356
1800,bus,0.885,220,99,365,224
1800,bus,0.874,353,51,414,94
1800,auto,0.86,70,140,181,199
1800,auto,0.808,119,231,255,318
1800,auto,0.788,151,168,231,225
1800,auto,0.769,0,236,143,331
1800,auto,0.703,160,116,231,160
1800,auto,0.671,0,198,100,273
1800,auto,0.651,78,287,311,357
1800,auto,0.643,413,83,449,115
1800,camion,0.637,204,67,267,128
1800,auto,0.585,460,100,530,138
1800,auto,0.521,278,75,313,109
1800,auto,0.467,361,96,396,128
1800,auto,0.46,377,118,414,153
1805,bus,0.926,258,120,511,356
1805,bus,0.887,220,99,365,224
1805,bus,0.876,353,51,414,95
1805,auto,0.864,70,140,181,199
1805,auto,0.816,119,231,255,318
1805,auto,0.793,151,168,231,225
1805,auto,0.77,0,236,143,331
1805,auto,0.7,159,116,230,159
1805,auto,0.671,0,198,100,273
1805,auto,0.657,414,83,451,115
1805,auto,0.648,79,287,311,357
1805,camion,0.634,204,67,268,128
1805,auto,0.613,459,99,528,138
1805,auto,0.422,360,97,396,128
1805,auto,0.417,377,119,414,154
1810,bus,0.93,258,113,511,356
1810,bus,0.885,219,100,365,225
1810,bus,0.884,353,52,414,94
1810,auto,0.853,70,140,181,200
1810,auto,0.813,119,232,256,318
1810,auto,0.795,151,168,231,226
1810,auto,0.759,0,236,143,331
1810,auto,0.719,159,116,231,160
1810,auto,0.707,415,82,452,114
1810,auto,0.661,0,197,100,273
1810,camion,0.651,204,68,268,128
1810,auto,0.648,79,287,312,357
1810,auto,0.624,452,99,526,137
1810,auto,0.507,360,97,395,128
1810,bus,0.433,518,1,639,111
1810,bus,0.416,225,22,311,75
1810,auto,0.407,377,119,414,155
1815,bus,0.945,258,112,511,356
1815,bus,0.88,219,100,364,225
1815,bus,0.876,353,53,414,95
1815,auto,0.852,70,141,181,200
1815,auto,0.812,119,232,256,319
1815,auto,0.794,151,168,231,226
1815,auto,0.745,0,237,143,331
1815,auto,0.677,160,117,231,160
1815,camion,0.671,204,68,268,128
1815,auto,0.662,0,196,100,274
1815,auto,0.657,79,288,315,357
1815,auto,0.637,417,81,453,113
1815,auto,0.608,454,98,523,137
1815,bus,0.585,227,22,311,59
1815,bus,0.484,518,2,639,112
1815,auto,0.47,361,97,395,128
1820,bus,0.948,258,113,511,356
1820,bus,0.883,218,100,365,226
1820,bus,0.866,353,53,413,96
1820,auto,0.842,70,141,181,200
1820,auto,0.809,119,233,256,320
1820,auto,0.795,151,169,231,227
1820,auto,0.777,0,237,143,332
1820,auto,0.762,455,98,521,137
1820,auto,0.67,0,195,100,274
1820,auto,0.663,80,288,317,357
1820,auto,0.635,160,117,231,160
1820,camion,0.633,204,68,268,128
1820,bus,0.608,227,22,311,57
1820,auto,0.453,361,97,395,129
1820,auto,0.437,418,80,453,111
1820,bus,0.418,519,2,639,126
1820,auto,0.401,377,119,413,154
1825,bus,0.947,258,113,511,356
1825,bus,0.886,220,100,365,226
1825,bus,0.873,352,53,414,97
1825,auto,0.845,70,141,181,200
1825,auto,0.828,119,233,256,320
1825,auto,0.79,151,168,231,227
1825,auto,0.773,0,237,143,332
1825,auto,0.721,446,98,519,136
1825,auto,0.66,0,195,100,274
1825,auto,0.654,160,117,231,161
1825,auto,0.641,80,288,319,357
1825,camion,0.619,204,68,268,128
1825,bus,0.589,228,23,311,57
1825,auto,0.585,420,80,453,108
1825,auto,0.51,361,98,395,129
1825,bus,0.479,519,2,639,123
1825,auto,0.406,377,119,413,155
1830,bus,0.947,258,112,511,356
1830,bus,0.888,220,101,365,227
1830,bus,0.862,353,53,414,97
1830,auto,0.85,70,142,180,200
1830,auto,0.82,120,233,256,320
1830,auto,0.791,151,169,231,227
1830,auto,0.772,0,237,142,331
1830,auto,0.699,440,97,515,135
1830,auto,0.662,160,117,231,161
1830,auto,0.658,0,197,100,274
1830,auto,0.629,80,288,320,357
1830,camion,0.603,204,68,268,128
1830,bus,0.565,227,23,310,58
1830,auto,0.528,361,98,395,129
1830,auto,0.502,421,78,453,107
1830,bus,0.436,519,2,639,117
1835,bus,0.948,259,113,511,356
1835,bus,0.887,220,100,364,226
1835,bus,0.88,353,53,414,97
1835,auto,0.844,70,142,181,200
1835,auto,0.823,120,233,256,320
1835,auto,0.79,151,169,231,227
1835,auto,0.766,0,237,143,332
1835,auto,0.756,438,96,511,135
1835,auto,0.664,160,117,231,161
1835,auto,0.66,0,197,100,274
1835,auto,0.633,80,288,320,357
1835,camion,0.605,204,68,269,128
1835,bus,0.552,226,23,310,57
1835,bus,0.55,520,2,639,109
1835,auto,0.487,361,97,395,129
1835,auto,0.48,422,77,453,105
1835,auto,0.42,377,119,413,154
1840,bus,0.944,259,113,512,356
1840,bus,0.883,353,52,414,97
1840,bus,0.883,219,100,364,226
1840,auto,0.847,70,141,181,200
1840,auto,0.814,120,233,256,320
1840,auto,0.802,151,168,231,227
1840,auto,0.764,0,237,143,333
1840,auto,0.694,436,96,508,131
1840,auto,0.685,160,117,231,160
1840,auto,0.672,0,196,100,274
1840,auto,0.635,80,288,320,357
1840,camion,0.593,204,67,269,127
1840,auto,0.592,423,76,453,104
1840,bus,0.471,225,23,310,75
1840,auto,0.455,360,96,395,129
1840,bus,0.428,226,24,310,55
1840,auto,0.407,282,74,314,109
1840,bus,0.407,520,1,639,107
1845,bus,0.943,259,113,512,356
1845,bus,0.885,219,100,364,225
1845,bus,0.883,353,52,414,97
1845,auto,0.848,70,141,181,200
1845,auto,0.808,120,233,256,319
1845,auto,0.799,151,168,231,226
1845,auto,0.762,0,237,143,333
1845,auto,0.688,160,117,232,160
1845,auto,0.674,0,196,100,274
1845,auto,0.653,436,94,503,130
1845,auto,0.626,80,288,318,357
1845,camion,0.622,203,69,270,128
1845,auto,0.59,424,74,453,100
1845,auto,0.479,282,74,314,108
1845,auto,0.435,360,96,395,129
1845,auto,0.42,377,119,414,154
1850,bus,0.942,259,114,512,356
1850,bus,0.882,220,99,364,225
1850,bus,0.881,353,51,414,96
1850,auto,0.845,70,141,181,200
1850,auto,0.797,120,232,256,319
1850,auto,0.79,151,168,231,226
1850,auto,0.774,0,237,143,333
1850,auto,0.686,160,117,232,160
1850,auto,0.683,0,195,100,274
1850,auto,0.653,436,92,499,127
1850,auto,0.651,80,288,316,357
1850,camion,0.608,204,68,267,127
1850,auto,0.593,425,72,452,99
1850,auto,0.504,282,73,315,107
1850,auto,0.467,377,119,414,154
1850,auto,0.44,360,96,395,129
1855,bus,0.937,259,116,513,357
1855,bus,0.883,353,51,414,96
1855,bus,0.882,220,99,364,225
1855,auto,0.843,70,141,181,200
1855,auto,0.794,120,232,256,319
1855,auto,0.783,151,168,231,226
1855,auto,0.78,0,237,142,333
1855,auto,0.675,0,194,100,275
1855,auto,0.661,80,288,316,357
1855,auto,0.648,160,116,232,160
1855,camion,0.588,204,68,268,127
1855,auto,0.557,436,91,495,123
1855,auto,0.456,377,119,414,154
1855,auto,0.436,425,70,452,97
1855,auto,0.434,283,74,315,107
1855,auto,0.43,104,24,132,39
1855,auto,0.417,360,96,395,129
1860,bus,0.933,259,118,513,357
1860,bus,0.881,352,51,414,97
1860,bus,0.874,220,99,364,225
1860,auto,0.841,70,141,181,200
1860,auto,0.792,120,232,256,319
1860,auto,0.779,151,168,231,226
1860,auto,0.759,0,237,142,333
1860,auto,0.677,0,194,100,275
1860,auto,0.663,80,288,316,357
1860,auto,0.636,160,117,232,160
1860,bus,0.565,223,23,308,78
1860,camion,0.553,204,67,268,126
1860,auto,0.486,434,92,490,118
1860,auto,0.447,377,119,414,154
1860,auto,0.446,283,74,315,107
1860,auto,0.408,360,96,395,129
1860,auto,0.405,426,70,452,96
1865,bus,0.928,259,123,512,356
1865,bus,0.877,352,51,414,96
1865,bus,0.872,220,99,364,225
1865,auto,0.843,70,141,181,200
1865,auto,0.796,120,232,255,319
1865,auto,0.783,151,168,230,227
1865,auto,0.739,0,237,142,334
1865,auto,0.676,0,195,100,276
1865,auto,0.652,160,117,232,160
1865,auto,0.652,80,288,317,357
1865,bus,0.651,222,23,308,78
1865,camion,0.576,204,67,268,126
1865,auto,0.459,435,88,487,116
1865,auto,0.457,377,119,414,154
1865,bus,0.43,222,23,308,58
1865,auto,0.429,360,97,395,129
1865,auto,0.401,282,74,315,107
1870,bus,0.923,258,118,513,356
1870,bus,0.873,352,51,414,96
1870,bus,0.867,220,99,364,225
1870,auto,0.848,69,141,181,200
1870,auto,0.8,120,233,255,320
1870,auto,0.796,151,168,231,227
1870,auto,0.763,0,237,142,335
1870,bus,0.716,221,22,308,78
1870,auto,0.672,0,195,100,277
